"u.cm.s.mean","u.cm.s.sd","v.cm.s.mean","v.cm.s.sd","speed.cm.s.mean","speed.cm.s.sd","speed.cm.s.max","speed.cm.s.min","direction.deg.t.mean","direction.deg.t.sd","latitude","longitude"
-41.2816666666667,46.5088651406016,13.3016666666667,34.8377808803412,52.815,47.8172231523329,144.04,4.63,241.666666666667,86.5832932306612,14.25,-70.45
-35.88,9.49969473193744,8.595,7.86713204838121,37.295,10.6044660403058,51.44,25.72,282.5,9.57427107756338,14.25,-70.55
-17.73,25.074006460875,8.01,2.48901586977665,22.89,18.554481938335,36.01,9.77,320,56.5685424949238,14.25,-70.65
-65.545,30.0743572943241,31.68,21.4415904260855,75.495,28.8262178118,112.66,45.79,295,20.8166599946613,14.25,-70.75
-13.9933333333333,27.0263128574111,17.7416666666667,25.3125948228677,34.8933333333333,22.8621290930365,66.36,15.43,276.666666666667,97.5021367287234,14.25,-70.85
-17.464,23.2955087946153,11.52,21.9620843728459,30.76,19.72508174888,51.44,9.77,270,102.225241501304,14.25,-70.95
-44.9315789473684,13.6667586432506,19.4052631578947,25.9431265502961,53.7431578947368,18.4224039487647,102.89,25.72,287.894736842105,26.3689521488227,14.25,-71.05
-30.935,48.6701597490701,-15.64,5.82655987697715,43.21,32.7390439689372,66.36,20.06,215,63.6396103067893,14.25,-71.15
-59.9166666666667,29.1258329780741,26.1316666666667,28.6664259486017,70.735,28.1626864840697,112.66,45.79,296.666666666667,22.5092573548455,14.25,-71.25
-33.88,15.5089949706614,21.2588888888889,20.1430896614971,41.4411111111111,22.6750432438642,72.02,0,265.555555555556,100.512575222097,14.25,-71.35
-27.6027272727273,14.2614642242016,0.442727272727273,17.7624689111109,31.2390909090909,16.8407811306634,51.44,0,244.545454545455,85.3655242312301,14.25,-71.45
-34.5066666666667,34.8464153193131,12.9666666666667,35.1435162346247,54.1858333333333,26.9913950794199,92.08,20.06,255.833333333333,80.278870007599,14.25,-71.55
-19.0125,12.307069445377,9.35,25.4142243635331,27.905,18.9030941029945,56.07,15.43,280,52.2812904711937,14.25,-71.65
-36.29,55.0131867308713,28.555,27.3580450429381,57.23,49.6813000174972,144.04,0,243.75,127.04751642032,14.25,-71.75
-35.3908333333333,27.4178533269949,10.845,30.5874583627164,45.2275,30.8327350023846,118.32,0,254.166666666667,92.3883437485815,14.25,-71.85
-45.66875,32.4501659416844,16.05,22.4185012879987,54.46625,29.0421540609508,107.52,15.43,268.75,56.1725657492796,14.25,-71.95
-43.9609090909091,27.1982306242687,2.17636363636364,25.7961168677486,51.3490909090909,25.2149889766168,102.89,25.72,277.272727272727,36.6308364881036,14.25,-72.05
-40.64,0,0,0,40.64,0,40.64,40.64,270,0,14.25,-72.15
-41.2933333333333,17.7368482732042,4.585,13.4598005185812,43.4683333333333,17.3108109765738,72.02,20.06,278.333333333333,18.3484785926972,14.25,-72.25
-44.055,1.46371103705615,11.805,5.45179328294828,45.79,0,45.79,45.79,285,7.07106781186548,14.25,-72.35
-33.5533333333333,21.99290340087,5.65555555555556,15.9227982081598,37.0377777777778,22.279879251119,72.02,0,251.111111111111,97.6530138352684,14.25,-72.45
-12.9875,39.2384330089773,21.3325,43.4748903583053,45.0125,39.4891329988391,102.89,15.43,227.5,112.95279249905,14.25,-72.55
-35.615,27.3188451439661,3.4525,11.4569785865792,40.7675,19.2043977168425,66.36,20.06,290,46.9041575982343,14.25,-72.65
-30.822,17.0113688455691,17.528,23.4207166841666,40.022,20.1820605984622,61.73,20.06,294,27.9284800875379,14.25,-72.75
-41.4,15.8064796839777,1.23,12.8016327083697,43.4675,13.4827330933556,56.07,25.72,277.5,23.629078131263,14.25,-72.85
-37.025,21.1664679780701,17.2225,20.1374714980142,42.31,26.2664818098402,72.02,15.43,290,18.2574185835055,14.25,-72.95
-29.28375,15.7516512890977,19.79125,21.1343707027202,39.578125,18.8772445795637,87.45,9.77,300.625,27.1952814534679,14.35,-60.05
-14.2875,20.6930155285948,14.25,21.5263342598471,31.895,8.84168347469342,40.64,20.06,217.5,139.134227756269,14.35,-60.15
-86.53,0,31.49,0,92.08,0,92.08,92.08,290,0,14.35,-60.25
-28.1666666666667,25.8021110247463,7.08333333333333,6.36421506026732,29.15,26.3972176564122,51.44,0,190,164.620776331543,14.35,-60.35
-36.04,0,42.96,0,56.07,0,56.07,56.07,320,0,14.35,-60.45
-50.62,22.2418681769315,26.9466666666667,32.3542923478993,59.8466666666667,33.1789185075905,97.74,36.01,293.333333333333,20.8166599946613,14.35,-60.55
-10.1066666666667,9.88779719317368,-10.8266666666667,15.8344603107695,16.9766666666667,15.6642725121001,30.87,0,153.333333333333,136.137185711081,14.35,-60.65
-4.59,6.49124025129251,65.975,88.5792664792388,69.19,84.0325698762093,128.61,9.77,325,49.4974746830583,14.35,-60.75
-34.83,31.9154581146294,15.1175,27.6753685612315,47.4575,26.5349145780925,77.17,20.06,272.5,63.9661368746516,14.35,-60.85
-11.514,21.8797984451411,26.054,18.3256167699753,34.878,17.5526940952094,61.73,15.43,188,158.650559406515,14.35,-60.95
-29.66,35.0262014624608,8.24578947368421,20.5790773780312,43.1031578947368,26.2580806721435,112.66,4.63,249.473684210526,83.0310306258066,14.35,-61.05
-79.58125,90.0931602663915,29.92,66.5854383480352,111.12125,81.8520442955284,282.94,30.87,280,56.3154381269344,14.35,-61.15
-40.0966666666667,38.0658775458196,23.15,21.9779867139827,46.2966666666667,43.9512916002856,87.45,0,200,173.205080756888,14.35,-61.25
-19.94,7.23941986626,0.98,11.4215760733797,22.29,5.94093426996125,25.72,15.43,266.666666666667,35.1188458428425,14.35,-61.35
2.6325,22.3751966471806,-6.235,10.5089818726649,19.1625,13.5163268555724,30.87,0,137.5,116.153633893506,14.35,-61.45
-4.47,0,25.33,0,25.72,0,25.72,25.72,350,0,14.35,-61.55
-17.895,7.06399674405361,27.51,17.1685526472094,32.925,18.1938574799299,45.79,20.06,325,7.07106781186548,14.35,-61.65
-29.346,17.7353525479478,8.87,22.9395433694745,35.804,20.3187125576401,56.07,4.63,288,37.0135110466435,14.35,-61.75
-14.8066666666667,52.0782741009467,0.566666666666666,30.9823277584712,51.1033333333333,9.20296329088263,61.73,45.79,193.333333333333,112.398102000582,14.35,-61.85
-15.595,22.0546605052084,-9.005,12.7349931291697,18.005,25.4629151905276,36.01,0,120,169.705627484771,14.35,-61.95
-17.995,20.1681796953077,17.626,19.2202088091328,31.533,19.3943692000195,66.36,9.77,285,89.2250587621612,14.35,-62.05
-31.1133333333333,10.3744509894902,23.77,10.8524974084309,39.27,14.5492267835786,56.07,30.87,306.666666666667,5.77350269189626,14.35,-62.15
-22.185,9.63786542757264,11.73,1.65462986797652,25.465,7.64382430462658,30.87,20.06,300,14.142135623731,14.35,-62.25
-13.6014285714286,11.0434557220878,7.96714285714286,14.4386261053302,22.56,5.14156590933151,30.87,15.43,284.285714285714,59.6816953672126,14.35,-62.35
-25.9857142857143,17.9583498287406,-1.8,21.3160807842342,30.7171428571429,21.6236095616849,61.73,0,234.285714285714,107.371185280649,14.35,-62.45
-19.51,10.9851020326015,9.535,17.329446038463,27.0075,8.78749253200252,36.01,15.43,292.5,38.6221007541882,14.35,-62.55
-25.3075,20.6577153207398,3.89666666666667,17.4221683930317,30.2216666666667,21.1910254732059,61.73,0,236.666666666667,114.996706145187,14.35,-62.65
-8.73714285714286,18.115790271,-17.9585714285714,25.800590063389,32.1142857142857,15.9972923304152,61.73,15.43,215.714285714286,63.7330743170668,14.35,-62.75
-23.3590909090909,28.1252628270548,-4.10727272727273,15.63142417754,33.9045454545455,19.7380284545526,72.02,0,217.272727272727,94.243398611352,14.35,-62.85
-35.4554545454546,47.840699485613,0.029090909090909,15.8826228656009,45.0363636363636,41.1441155629155,164.11,20.06,251.818181818182,62.2604500173556,14.35,-62.95
-22.9211111111111,29.7790385357068,6.04555555555556,12.9133062295362,37.0388888888889,11.935072731706,51.44,15.43,237.777777777778,96.148034012373,14.35,-63.05
-45.0016666666667,23.0008020874635,30.6566666666667,52.1467807891021,61.4766666666667,47.6508945001735,154.33,25.72,295,29.4957624075053,14.35,-63.15
-47.0533333333333,30.897563550114,-9.34666666666667,16.1889015480771,49.5566666666667,31.3811174647005,77.17,15.43,260,17.3205080756888,14.35,-63.25
-29.8588888888889,32.1852603859455,4.36555555555555,36.8805138627132,51.2144444444444,21.6761701593657,81.8,9.77,271.111111111111,63.3333333333333,14.35,-63.35
-21.44125,14.315244060092,8.44,11.3560556532627,24.30625,16.2932877831859,51.44,0,252.5,103.751075725921,14.35,-63.45
-19.90375,22.0183351761338,4.6275,4.65506406277845,26.17,14.1786237494537,51.44,9.77,263.75,72.0986427452992,14.35,-63.55
-30.02,21.4642866175422,7.15888888888889,16.614900273884,35.2088888888889,20.3365535701385,66.36,9.77,287.777777777778,35.9783885748715,14.35,-63.65
-19.815,9.77928678380995,15.4,0.0424264068711932,25.465,7.64382430462658,30.87,20.06,310,14.142135623731,14.35,-63.75
-38.8225,9.49909951872632,28.48,24.0469305040512,51.185,16.3241957433335,72.02,36.01,302.5,22.1735578260835,14.35,-63.85
-9.75,20.9982399262414,-0.0566666666666666,22.9783329827615,26.405,15.6907447241997,51.44,15.43,260,81.9756061276768,14.35,-63.95
0.62625,22.850183455031,8.7475,13.1089388804521,23.01875,13.2759572563122,51.44,9.77,245,117.594946441467,14.35,-64.05
-21.266,8.14324443941111,-1.318,10.7880313310631,23.456,7.9090283853328,36.01,15.43,266,27.0185121722126,14.35,-64.15
-30.87,0,0,0,30.87,0,30.87,30.87,270,0,14.35,-64.25
-11.844,27.4722137804728,19.52,20.2877438371052,33.848,19.6429827164817,51.44,4.63,242,122.963409191515,14.35,-64.35
-25.034,25.7889633370556,15.04,10.7149405038012,29.836,27.0752161579552,72.02,0,244,136.857590216984,14.35,-64.45
-29.605,26.2654927614161,8.06,24.3284565889413,39.1816666666667,23.859963467421,72.02,9.77,296.666666666667,40.3319558993445,14.35,-64.55
-8.35333333333333,16.0379932244239,14.355,24.9770324498328,28.9783333333333,14.2959034924928,56.07,15.43,273.333333333333,100.92901796147,14.35,-64.65
-9.0075,13.3635159420466,-10.0175,13.6526953993219,20.3175,7.52086154196003,25.72,9.77,240,65.8280588604383,14.35,-64.75
-17.5333333333333,21.3912560017717,-11.98,28.5777745809571,35.84,4.88721802255639,40.64,30.87,240,70,14.35,-64.85
-36.75,11.0106433357305,8.8,21.7543191113857,43.215,2.97335388632657,45.79,40.64,285,34.1565025531987,14.35,-64.95
-34.436,17.5361549377279,5.974,29.5000920337547,42.08,22.1633436105656,72.02,15.43,284,38.4707681233427,14.35,-65.05
-17.74,18.9363196001757,12.27,19.5868578388674,22.635,25.4629151905276,40.64,4.63,280,42.4264068711929,14.35,-65.15
-38.19,0,-13.9,0,40.64,0,40.64,40.64,250,0,14.35,-65.25
-29.4928571428571,22.1193111061245,8.69428571428571,15.1137772216201,32.8514285714286,23.7059334545675,77.17,4.63,282.857142857143,22.1466970556828,14.35,-65.35
3.075,7.61554003337912,-0.44,6.29325035256027,7.2,3.63452885529885,9.77,4.63,225,148.492424049175,14.35,-65.45
-8.11,22.7122698117119,26.945,25.6609050892598,35.755,14.191633098414,45.79,25.72,150,197.989898732233,14.35,-65.55
1.5,13.0390490450799,-23.71,52.4390388927944,38.58,32.7390439689371,61.73,15.43,250,113.137084989848,14.35,-65.65
-16.4566666666667,29.7531113218993,39.19,23.4338302460353,46.13,30.8714042440573,77.17,15.43,220,181.934053986603,14.35,-65.75
-5.61,28.4398347393229,19.635,35.2351309065257,33.435,25.4629151905276,51.44,15.43,220,155.56349186104,14.35,-65.85
-18.8971428571429,15.4678795864559,4.00571428571429,15.2696137245414,26.97,9.5343008295151,45.79,15.43,253.571428571429,79.7695857654207,14.35,-66.05
-26.576,27.220971327269,17.014,20.1028674571565,36.832,26.3426226864373,66.36,4.63,302,40.2492235949962,14.35,-66.15
-28.0028571428571,18.2432770395797,2.08428571428571,22.5568126125589,35.2,17.7754671762329,66.36,15.43,287.142857142857,39.0360029179413,14.35,-66.25
-24.5433333333333,33.0672809082735,13.4533333333333,18.6348980857601,42.6116666666667,14.2098492837421,61.73,20.06,246.666666666667,93.3095207718198,14.35,-66.35
-33.555,26.7150201197753,-7.5025,21.4257794490656,40.64,23.3880154495132,66.36,9.77,250,35.5902608401044,14.35,-66.45
-86.13,0,15.19,0,87.45,0,87.45,87.45,280,0,14.35,-66.55
-28.905,34.7260140240713,16.225,20.711157620954,33.18,40.3757972057519,61.73,4.63,295,7.07106781186548,14.35,-66.65
-18.005,25.4629151905276,25.72,36.373572824236,43.725,10.9106576337084,51.44,36.01,315,63.6396103067893,14.35,-66.75
-20.59,26.5431949847791,-0.130909090909091,24.7252937109129,33.9990909090909,22.5983873117289,77.17,0,249.090909090909,97.923903665504,14.35,-66.85
-30.1757142857143,23.6339923677337,7.65142857142857,26.8837822416982,41.6671428571429,19.6522947890619,61.73,9.77,255.714285714286,83.2380407540412,14.35,-66.95
-24.60125,18.7539158133264,10.266875,19.2049489173147,34.75625,13.7889230302201,56.07,9.77,254.375,98.6555455444176,14.35,-67.05
7.06,0,40.02,0,40.64,0,40.64,40.64,10,0,14.35,-67.15
-19.84,28.0579970774822,23.645,33.4390796823118,30.865,43.6497016026456,61.73,0,160,226.274169979695,14.35,-67.25
-49.1775,23.4267331269215,6.88,5.35940295182215,49.8975,23.3604386017615,66.36,15.43,280,8.16496580927726,14.35,-67.35
-2.45,25.4252931808727,14.9225,11.1028055763697,25.595,14.1851412870416,36.01,4.63,247.5,120.104121494643,14.35,-67.45
-41.8733333333333,30.6495437703946,-14.0066666666667,12.6084151792893,44.2433333333333,32.9710696419351,81.8,20.06,253.333333333333,5.77350269189626,14.35,-67.55
-29.532,20.4316854419796,22.776,24.6613651284758,46.092,10.4192547718155,61.73,36.01,306,37.8153408023781,14.35,-67.65
-24.17,0,8.8,0,25.72,0,25.72,25.72,290,0,14.35,-67.75
-32.8775,22.6574483180634,2.86,18.1967728693069,37.7475,21.4718119203494,77.17,15.43,268.75,37.961446607992,14.35,-67.85
-39.055,24.2908046387928,5.10166666666667,11.5501418461708,40.8966666666667,24.0454059368243,81.8,15.43,271.666666666667,23.1660671385254,14.35,-67.95
-23.8326666666667,37.0385959828522,11.3173333333333,16.4695942645256,39.3713333333333,26.9858356673768,102.89,0,242.666666666667,101.028048910521,14.35,-68.05
-35.30375,23.0234358472902,8.55375,13.7722971810391,40.255,19.3868548985425,77.17,15.43,291.25,33.1393163133201,14.35,-68.15
-39.3,21.1942707891948,5.01375,31.9765395865245,51.3775,15.7722792537142,72.02,25.72,276.25,42.0671232335045,14.35,-68.25
-27.53,16.4801456304245,-1.07285714285714,21.0730125312651,33.0714285714286,18.0306742604295,61.73,0,224.285714285714,104.380257210059,14.35,-68.35
-32.8688888888889,21.915353319331,5.85666666666667,9.9868914082411,34.1233333333333,22.892472015927,72.02,0,246.666666666667,93.407708461347,14.35,-68.45
-25.065,26.9752163002346,11.098,12.6479017144259,32.204,23.8817341637216,72.02,0,177,144.533733086778,14.35,-68.55
-22.5522222222222,24.1405622230396,-0.911111111111111,13.5442934888133,30.5222222222222,17.0648218403957,51.44,4.63,268.888888888889,64.1179468722378,14.35,-68.65
-13.4342857142857,30.8038719736891,27.5042857142857,9.12304382163259,40.1257142857143,15.7116271777123,61.73,20.06,188.571428571429,152.033830821583,14.35,-68.75
-27.595,8.70999827784139,5.95666666666667,16.4316897082031,31.38,10.9831962560996,45.79,20.06,280,26.0768096208106,14.35,-68.85
-23.6533333333333,15.6557896638911,2.78888888888889,12.6849827004656,27.2666666666667,14.4182427847502,45.79,0,245.555555555556,97.6103364289755,14.35,-68.95
-31.4016666666667,38.2413552227868,7.13958333333333,25.7201050574578,43.9395833333333,34.5145964685096,154.33,0,249.166666666667,80.3209143085555,14.35,-69.05
-13.645,22.3187461245346,12.80375,18.0323755962119,28.09875,17.9183516760252,51.44,9.77,266.25,97.2386607417911,14.35,-69.15
-17.4682352941176,27.7875190587641,-2.21823529411765,20.708967029796,33.2570588235294,18.8525193159647,77.17,4.63,260.588235294118,73.7792813257298,14.35,-69.25
-29.8502941176471,27.682280349809,0.451764705882353,24.1838947750029,43.3485294117647,18.2609948835071,81.8,9.77,237.941176470588,76.2285006656007,14.35,-69.35
-24.1278571428571,22.4362674913141,5.33821428571428,42.1509431425233,42.7896428571429,31.852244584219,133.24,9.77,269.285714285714,52.9100264550198,14.35,-69.45
-24.5221739130435,31.6590135027669,2.15260869565217,22.2354913303834,40.08,21.2303404246247,92.08,9.77,269.565217391304,54.3957101307852,14.35,-69.55
-30.4890476190476,31.030020932117,14.2947619047619,23.1112562659514,45.3190476190476,23.0454131889107,87.45,9.77,246.666666666667,89.9629553390357,14.35,-69.65
-40.3921052631579,22.7763838654933,5.28421052631579,22.4703066575993,46.3257894736842,22.5824076847909,87.45,4.63,278.947368421053,32.2997655378668,14.35,-69.75
-51.4955555555556,18.2324018652995,-3.95888888888889,47.7143556606511,63.7877777777778,32.1266916977837,128.61,25.72,273.333333333333,32.0156211871642,14.35,-69.85
-45.5,58.0251824641681,3.08,40.1778073070196,58.9,46.9236059995393,92.08,25.72,240,70.7106781186548,14.35,-69.95
-44.3066666666667,34.3989643254948,20.0166666666667,26.0873261693618,54.7016666666667,33.3079758716537,118.32,25.72,300,37.4165738677394,14.35,-70.05
-3.515,19.9050558904013,-9.67,54.6876384569676,41.155,14.5451864890073,51.44,30.87,110,127.279220613579,14.35,-70.15
-28.3171428571429,39.5374622833778,17.1042857142857,22.9973751090154,49.0928571428571,23.6097131948454,77.17,15.43,218.571428571429,118.52265204432,14.35,-70.25
-28.2433333333333,15.285087721916,17.09,12.483949695509,36.6116666666667,9.41835742933271,45.79,20.06,306.666666666667,32.0416395751944,14.35,-70.35
-43.905,38.0918423025193,27.68,96.9867661075469,89.77,11.2712820921136,97.74,81.8,295,77.7817459305202,14.35,-70.45
-38.19,0,13.9,0,40.64,0,40.64,40.64,290,0,14.35,-70.55
29,0,-10.56,0,30.87,0,30.87,30.87,110,0,14.35,-70.65
-20.06,0,0,0,20.06,0,20.06,20.06,270,0,14.35,-70.75
-19.905,31.9494098537047,20.6733333333333,20.1671293610833,41.9266666666667,17.5004144712823,66.36,25.72,270,99.5991967839099,14.35,-70.85
-26.24,24.2619279942877,13.266,12.3143444811326,32.612,22.1643479489021,56.07,9.77,226,123.00406497348,14.35,-70.95
-44.4875,31.7232579219383,9.10416666666667,20.2446169987047,49.1275,32.1349586262234,118.32,9.77,282.5,30.4884478867891,14.35,-71.05
-44.7228571428571,21.5195745886435,24.56,29.9287754510605,57.1757142857143,24.1247679485509,77.17,20.06,284.285714285714,39.940431835899,14.35,-71.15
-46.8066666666667,5.56087523087268,5.86333333333333,10.1555912350455,47.84,6.23538290724796,51.44,40.64,276.666666666667,11.5470053837925,14.35,-71.25
-37.1558333333333,30.7725646575982,13.7908333333333,26.8137228971671,44.3275,35.1549032206682,144.04,0,263.333333333333,87.3169080089442,14.35,-71.35
-26.3369230769231,14.3897286195254,-0.336153846153846,25.5034038703534,35.4161538461538,15.8192954639061,66.36,9.77,272.307692307692,43.8090261159817,14.35,-71.45
-28.8193333333333,28.0334444310125,20.306,29.1912334687757,45.6806666666667,27.0841739415334,118.32,4.63,274,72.4864519361081,14.35,-71.55
-33.5127272727273,20.5231182284316,0.123636363636363,14.5196193288442,36.57,19.9081968043316,66.36,9.77,268.181818181818,31.2468180198182,14.35,-71.65
-42.8266666666667,10.8457195857782,11.1966666666667,19.7244323957201,47.5,7.85584495773688,56.07,40.64,286.666666666667,25.1661147842358,14.35,-71.75
-16.7036363636364,47.3898645857376,-12.3090909090909,95.7684748186527,68.1845454545455,82.3238741026728,298.38,0,210.909090909091,123.406202879316,14.35,-71.85
-31.2873333333333,30.8559925799712,10.1426666666667,17.6290849234467,41.5993333333333,23.8286566573787,102.89,9.77,257.333333333333,88.8390733426512,14.35,-71.95
-43.6030769230769,29.9341447694255,1.86153846153846,33.4691715976942,56.4692307692308,25.0001708199292,102.89,25.72,260.769230769231,51.3909101011613,14.35,-72.05
-48.72625,26.4214209294007,-0.98375,12.4477340881211,51.1875,23.9434248355815,81.8,20.06,262.5,23.7546987833084,14.35,-72.15
-46.2657142857143,47.9901638731462,21.8914285714286,17.5362609361017,59.3814285714286,39.410340195001,118.32,25.72,250,102.469507659596,14.35,-72.25
-35.33375,25.5283209326986,5.395,27.4323005649492,44.11375,25.3070802839838,81.8,4.63,281.25,37.2011904571422,14.35,-72.35
-45.4185714285714,29.3949913129042,12.8071428571429,27.7421518717671,52.6928571428571,31.5042498266957,102.89,4.63,291.428571428571,25.4483604112141,14.35,-72.45
-24.06,47.7555871076882,5.03,14.3579107115207,46.8857142857143,25.0368181266063,87.45,20.06,222.857142857143,93.9351346611561,14.35,-72.55
-35.19,42.4303664843942,26.0116666666667,23.8738362369073,49.7266666666667,41.2407544386213,118.32,0,265,134.424700111252,14.35,-72.65
-35.025,17.1023672825333,3.67,27.9221668213626,42.4375,18.005,51.44,15.43,282.5,38.6221007541882,14.35,-72.75
-27.8566666666667,28.9805613012125,-8.82666666666667,27.6286976409192,41.1533333333333,18.5477878285615,61.73,25.72,256.666666666667,65.0640709864771,14.35,-72.85
-31.7016666666667,32.6557286959986,2.30166666666667,51.3881505472484,49.47,44.5254709127259,118.32,9.77,221.666666666667,106.473783940774,14.35,-72.95
-23.8244444444444,26.5989008753704,22.56,24.4591051553404,42.6977777777778,21.5850687847976,77.17,15.43,262.222222222222,107.095492176116,14.45,-60.05
-11.488,16.0176565077417,18.02,9.87958248105658,25.516,10.5493971391734,36.01,9.77,272,120.706255016051,14.45,-60.15
0,0,0,0,0,0,0,0,0,0,14.45,-60.25
-24.5066666666667,27.0059721790076,10.29,17.8228028098837,27.2633333333333,31.4891129334145,61.73,0,190,165.227116418583,14.45,-60.35
-13.45,9.03682466356408,31.83,11.5824090758357,35.755,6.90843325219257,40.64,30.87,335,21.2132034355964,14.45,-60.45
-13.37,0,-7.72,0,15.43,0,15.43,15.43,240,0,14.45,-60.65
-23.33,27.3710229987847,28.86,8.33871093155291,41.1533333333333,18.5477878285615,61.73,25.72,326.666666666667,30.5505046330389,14.45,-60.75
-39.68,0,47.29,0,61.73,0,61.73,61.73,320,0,14.45,-60.85
-27.0566666666667,12.8075928001062,2.38333333333333,2.24971850090924,27.2633333333333,12.6756630332828,40.64,15.43,276.666666666667,5.77350269189626,14.45,-60.95
-48.2728571428571,37.4447609661155,12.9457142857143,14.825756705975,51.2957142857143,38.2929905932069,102.89,9.77,284.285714285714,16.1834718742537,14.45,-61.05
-27.4011111111111,17.901045670885,11.2466666666667,16.8505556288213,32.7511111111111,19.6112457817221,56.07,0,260,100,14.45,-61.15
-19.6,13.9017193181275,17.535,24.7982348162122,27.78,25.4699862583394,45.79,9.77,295,35.3553390593274,14.45,-61.25
24.495,53.5491965392572,-7.49,21.5101882836948,40.895,36.0129483658309,66.36,15.43,205,134.350288425444,14.45,-61.35
-15.43,0,0,0,15.43,0,15.43,15.43,270,0,14.45,-61.45
-17.59,0,-48.34,0,51.44,0,51.44,51.44,200,0,14.45,-61.65
-40.02,0,-7.06,0,40.64,0,40.64,40.64,260,0,14.45,-61.75
0,0,0,0,0,0,0,0,0,0,14.45,-61.85
-38.4426666666667,17.130240373039,7.39533333333333,6.01684049346578,39.9893333333333,16.0741222673795,77.17,20.06,284,13.5224680756563,14.45,-62.05
-35.73,16.348308781033,24.24,21.8354574030406,43.725,25.4629151905276,61.73,25.72,300,14.142135623731,14.45,-62.15
-16.93,10.1573454537427,14.2175,9.78989402394122,22.6325,12.9479660564893,40.64,9.77,307.5,17.0782512765993,14.45,-62.25
-9.826,12.2440446748613,1.118,8.4819702899739,11.112,13.7787397827232,30.87,0,156,144.672042910854,14.45,-62.35
-1.152,11.4976006192597,-10.39,19.6240108030953,16.05,18.2209014595876,45.79,0,156,112.605506082074,14.45,-62.45
-28.62,19.9424133444275,-2.208,17.1807470733958,32.82,19.3994935500904,51.44,0,210,121.449578014911,14.45,-62.55
-21.7266666666667,23.0810084268431,7.92222222222222,14.1242263308276,28.2922222222222,20.8173658142534,61.73,4.63,251.111111111111,94.0005910146905,14.45,-62.65
-27.6092307692308,22.9065709137278,5.87923076923077,19.1959377046024,33.0023076923077,24.0114913995522,81.8,0,264.615384615385,86.7578415875077,14.45,-62.75
-17.79,30.4440826997394,0.0225000000000001,17.3902063981837,32.47125,19.6444877310223,66.36,9.77,218.75,102.600125313207,14.45,-62.85
-31.4966666666667,17.1235987261245,16.1566666666667,6.49924867452641,35.67,17.528354172597,45.79,15.43,300,10,14.45,-62.95
-41.91,32.3917636993659,2.767,16.1778635109145,47.635,27.3812731016413,92.08,9.77,251,72.6406681320228,14.45,-63.05
-61.14,13.717871555019,20.45,28.9206673505298,66.62,21.4677618768236,81.8,51.44,285,21.2132034355964,14.45,-63.15
-41.09,37.6039386235006,14.955,13.6825162159597,43.725,40.0151727473467,72.02,15.43,290,0,14.45,-63.25
-29.125,12.8198459429121,6.95,9.82878425849301,30.35,14.5522575568191,40.64,20.06,280,14.142135623731,14.45,-63.35
-19.5309090909091,15.6047732790614,8.21090909090909,14.5547782219761,25.8618181818182,14.6131159019436,45.79,4.63,300.909090909091,38.8470193076754,14.45,-63.45
-18.9211111111111,18.2678908500985,5.38333333333333,24.9724723445637,29.4366666666667,20.4453411563613,56.07,0,251.111111111111,103.976493069881,14.45,-63.55
-29.492,28.3183636532904,-5.088,12.162362846092,37.964,16.3657715980641,56.07,15.43,228,69.7853852894716,14.45,-63.65
-34.255,19.5215513386274,9.4725,12.8350285676867,37.165,19.7025624391008,56.07,15.43,285,25.1661147842358,14.45,-63.75
-40.695,26.0427427511005,31.23,25.9791031407938,51.445,36.3806438920479,77.17,25.72,305,7.07106781186548,14.45,-63.85
-10.356,27.8998732972033,20.038,14.1941914176187,29.734,22.5949093824251,61.73,0,134,156.780100778128,14.45,-63.95
-53.1533333333333,18.579064203201,22.525,14.5903005452252,58.9883333333333,19.5362907601895,87.45,36.01,293.333333333333,13.6626010212795,14.45,-64.05
-28.23,20.2399324768307,16.53,25.9987115065343,39.48,20.8350617949648,56.07,9.77,305,36.9684550213647,14.45,-64.15
-40.33,0.438406204335658,3.53,4.99217387517703,40.64,0,40.64,40.64,275,7.07106781186548,14.45,-64.25
-43.2116666666667,36.0219352154582,6.76833333333333,13.2444032204802,49.7266666666667,28.3014166900999,87.45,15.43,251.666666666667,70.2614166286638,14.45,-64.35
-17.7433333333333,43.4705007255878,-7.26666666666667,18.8729497782761,37.5533333333333,26.1144870394449,66.36,15.43,243.333333333333,96.0902353693305,14.45,-64.45
-20.32,0,35.2,0,40.64,0,40.64,40.64,330,0,14.45,-64.55
-29.685,7.79938779648762,14.56,8.14587011926903,33.18,10.5500331753033,40.64,25.72,295,7.07106781186548,14.45,-64.65
-5.2925,28.3841262856548,23.6125,7.0381312623925,34.595,6.30640150957739,40.64,25.72,257.5,132.759180473518,14.45,-64.75
-26.0125,8.65432213790697,10.15,21.6452596812019,31.8925,15.0452060471102,51.44,20.06,287.5,29.8607881119482,14.45,-64.85
5.145,29.0974440458264,-13.365,18.9009642611164,28.295,3.64159992311072,30.87,25.72,150,84.8528137423857,14.45,-64.95
-15.2,0,2.68,0,15.43,0,15.43,15.43,280,0,14.45,-65.05
-11.79,22.3445742854949,10.42,18.0029386490095,20.32,22.1890107936339,36.01,4.63,215,134.350288425444,14.45,-65.15
-17.55,15.4323523806321,-0.156666666666667,27.00020802389,30.87,0,30.87,30.87,260,70,14.45,-65.25
-34.6225,24.5140060305668,5.765,27.2333747449706,42.0525,25.0436237726625,56.07,4.63,272.5,40.3112887414927,14.45,-65.35
