"latitude","longitude","InsularCoast","Laguna.d","Puerto.d","Rio.d","Afluente.Seco.d","Petroleo.d","Poblado.d","AbsorCoeffPhytoplank.Q3","AbsorCoeffNonAlgalMat.Median","ChlorophyllaConcent.Mean","PhotosyntheticRadiation.Q3","RemoteReflectance.Mean","SSTemperatureDay.Mean","SSTemperatureNight.Mean","SSTemperatureNight.Kurtosis","SeaLevelPreassure.Skewness","SeaSaltColumnDensity.Mean","SeaSaltColumnDensity.Sd","TwoMAirTemperature.Mean","SeaSaltConcentration.Mean","CarbonDioxide.Q1","CarbonDioxide.Skewness","MethaneNight.Median","MethaneNight.Q3","MethaneDay.Kurtosis","IncidentShortwave.Max","IncommingShortwave.Max","speed.cm.s.min"
11.6,-69.7,"Insular",51.085,58.251,19.236,22.941,54.089,18.972,31.62,63.1,267.5819,55.6548,0.3808,23.8668,23.1737,-0.9444,0.2634,48.2011,16.1455,2.9957,84.7711,3.975,-3.2867,1.8271,1.8339,30.0381,2.88,2.879,21.822
11.6,-69.8,"Continental",48.811,47.377,26.925,15.889,43.867,12.13,110.2,188.55,792.9756,54.3354,0.5769,25.4298,24.3016,-2.0069,0.2557,48.2011,16.1455,2.9957,84.7711,3.975,-2.9285,1.8271,1.8339,30.0381,2.88,2.879,16.3267
11.6,-69.9,"Insular",48.91,36.512,36.294,10.102,34.06,13.097,99.2168,125.9,790.8974,54.3354,0.7663,25.1065,24.3736,-1.788,0.0173,47.4784,16.3612,2.9975,79.0292,3.975,-2.8763,1.8271,1.8339,30.0381,2.88,2.879,15.43
11.6,-69.9,"Continental",48.91,36.512,36.294,10.102,34.06,13.097,99.2168,125.9,790.8974,54.3354,0.7663,25.1065,24.3736,-1.788,0.0173,47.4784,16.3612,2.9975,79.0292,3.975,-2.8763,1.8271,1.8339,30.0381,2.88,2.879,15.43
11.6,-70,"Continental",51.37,25.67,46.336,12.133,24.589,20.812,63.1,188.55,803.828,52.9596,0.7,24.9598,24.1188,-1.9642,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.9156,1.8253,1.8329,-1.8438,2.88,2.879,15.43
11.6,-70,"Insular",51.37,25.67,46.336,12.133,24.589,20.812,63.1,188.55,803.828,52.9596,0.7,24.9598,24.1188,-1.9642,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.9156,1.8253,1.8329,-1.8438,2.88,2.879,15.43
11.6,-70.1,"Continental",55.878,14.902,56.694,20.73,13.915,14.639,63.1,175.8208,738.0064,54.3354,0.6,24.9984,24.2269,-1.9894,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.4975,1.8271,1.8329,12.6513,2.88,2.879,12.8128
11.6,-70.1,"Insular",55.878,14.902,56.694,20.73,13.915,14.639,63.1,175.8208,738.0064,54.3354,0.6,24.9984,24.2269,-1.9894,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.4975,1.8271,1.8329,12.6513,2.88,2.879,12.8128
11.6,-70.2,"Insular",54.425,4.737,67.222,24.858,4.457,4.85,63.1,125.9,471.476,54.3354,0.5304,24.522,23.4917,-1.4879,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.4975,1.8271,1.8329,12.6513,2.88,2.879,12.3337
11.6,-70.2,"Continental",54.425,4.737,67.222,24.858,4.457,4.85,63.1,125.9,471.476,54.3354,0.5304,24.522,23.4917,-1.4879,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.4975,1.8271,1.8329,12.6513,2.88,2.879,12.3337
11.6,-70.3,"Insular",47.718,7.751,77.85,27.39,9.131,8.368,15.85,125.9,285.2492,55.7112,0.1673,23.4095,22.5457,1.004,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-2.8889,1.8271,1.8329,12.6513,2.88,2.879,15.43
11.7,-64.4,"Insular",24.03,99.789,83.265,71.386,120,76.671,7.943,31.62,77.8608,57.0871,0.1976,24.2653,23.7361,-1.7437,-0.3676,35.5786,9.586,2.991,74.7435,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,53.5362
11.7,-64.5,"Insular",15.679,120,89.799,73.914,120,77.763,7.943,31.62,77.8222,57.0871,0.1575,24.4049,23.8418,-1.8241,-0.3676,35.5786,9.586,2.991,74.7435,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,57.8717
11.7,-64.6,"Insular",12.299,120,97.12,76.77,120,80.333,7.943,31.62,73.1968,57.0871,0.1686,24.3244,23.8016,-1.7954,-0.3676,35.5786,9.586,2.991,74.7435,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,47.5333
11.7,-64.7,"Insular",15.687,120,120,81.003,120,84.246,7.943,31.62,67.767,57.0871,0.1622,24.6462,23.9387,-1.8843,-0.3676,35.5786,9.586,2.991,74.7435,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,22.4078
11.7,-66,"Insular",65.436,120,120,120,120,78.624,7.943,15.85,27.7601,57.0871,0.4397,24.7359,24.0831,-1.9513,-0.2007,34.6771,10.9677,2.9936,70.4449,3.975,-3.1365,1.8143,1.8221,-2.0607,2.88,2.879,22.327
11.7,-66.1,"Insular",54.66,120,120,120,120,68.533,7.943,15.85,30.1974,55.7112,0.4069,24.9353,24.244,-1.9972,-0.2007,34.6771,10.9677,2.9936,70.4449,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,27.6302
11.7,-66.2,"Insular",43.938,120,120,120,120,58.726,7.943,15.85,30.6869,55.7112,0.4111,24.8302,24.2821,-2.004,-0.1633,34.6771,10.9677,2.9939,68.8365,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,32.9022
11.7,-66.6,"Insular",8.516,120,120,120,120,28.731,7.943,15.85,26.603,55.7113,0.5145,24.8537,24.2842,-2.0041,-0.1341,34.6771,10.9677,2.9941,67.5792,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,21.2994
11.7,-66.7,"Insular",14.164,120,120,120,120,27.603,7.943,15.85,26.523,55.7112,0.5231,24.7492,24.506,-2.0114,-0.1341,34.6771,10.9677,2.9941,67.5792,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,22.5206
11.7,-66.8,"Insular",18.418,120,120,120,120,30.583,7.943,15.85,25.7452,55.7112,0.5262,24.8707,24.3034,-2.007,-0.1341,34.6771,10.9677,2.9941,67.5792,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,19.3848
11.7,-66.9,"Insular",24.67,120,120,120,120,36.682,7.943,15.85,23.9948,55.7113,0.5105,24.968,24.3229,-2.0094,-0.1341,35.5786,9.586,2.9947,68.2951,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,10.1774
11.7,-69.6,"Insular",46.015,67.394,27.01,25.648,62.557,26.102,7.943,31.62,91.2133,54.3354,0.3527,23.9069,22.995,-0.5028,0.2634,48.2011,16.1455,2.9957,84.7711,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,14.3252
11.7,-69.7,"Continental",40.662,56.547,29.103,31.076,51.724,15.214,31.62,63.1,161.5087,55.7112,0.4103,24.0073,23.232,-1.0725,0.2634,48.2011,16.1455,2.9957,84.7711,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,21.7404
11.7,-69.7,"Insular",40.662,56.547,29.103,31.076,51.724,15.214,31.62,63.1,161.5087,55.7112,0.4103,24.0073,23.232,-1.0725,0.2634,48.2011,16.1455,2.9957,84.7711,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,21.7404
11.7,-69.8,"Continental",37.767,45.719,34.667,25.091,40.919,4.329,31.62,125.9,306.344,54.3354,0.45,24.2095,23.6434,-1.6591,0.2556,48.2011,16.1455,2.9957,84.7711,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,17.63
11.7,-69.9,"Continental",37.895,34.928,42.355,20.915,30.173,6.568,72.1724,175.0131,742.4091,54.3354,0.6869,26.6242,24.079,-1.8764,0.2455,48.2011,16.1455,2.9957,84.7711,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,15.43
11.7,-69.9,"Insular",37.895,34.928,42.355,20.915,30.173,6.568,72.1724,175.0131,742.4091,54.3354,0.6869,26.6242,24.079,-1.8764,0.2455,48.2011,16.1455,2.9957,84.7711,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,15.43
11.7,-70,"Continental",41.019,24.224,51.219,21.968,19.585,17.454,72.4099,204.9674,835.9688,54.3354,0.7179,32.57,23.1655,-0.946,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-3.5672,1.8253,1.8329,-1.8438,2.88,2.879,15.43
11.7,-70.1,"Continental",46.54,13.81,60.746,27.658,9.685,12.636,70.8151,198.5437,769.8854,54.092,0.641,25.3806,23.7032,-1.1555,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,11.4643
11.7,-70.2,"Continental",53.723,5.629,70.67,29.017,4.132,2.363,15.85,94.5,284.7551,55.7112,0.0682,23.1462,22.5808,1.3432,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,10.8646
11.7,-70.2,"Insular",53.723,5.629,70.67,29.017,4.132,2.363,15.85,94.5,284.7551,55.7112,0.0682,23.1462,22.5808,1.3432,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,10.8646
11.7,-70.3,"Insular",57.364,10.476,80.843,28.535,11.198,9.414,15.85,63.1,229.7299,55.7112,0.1234,23.3046,22.6636,0.6893,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,8.6931
11.7,-70.3,"Continental",57.364,10.476,80.843,28.535,11.198,9.414,15.85,63.1,229.7299,55.7112,0.1234,23.3046,22.6636,0.6893,-0.6088,45.4963,16.953,3.0024,63.2816,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,8.6931
11.7,-71.3,"Continental",16.16,120,74.507,11.627,120,94.806,63.1,125.9,349.7393,54.3354,0.4988,25.9152,25.2587,-1.6057,-0.1483,56.3157,19.9843,3.0004,98.376,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,22.1702
11.7,-71.3,"Insular",16.16,120,74.507,11.627,120,94.806,63.1,125.9,349.7393,54.3354,0.4988,25.9152,25.2587,-1.6057,-0.1483,56.3157,19.9843,3.0004,98.376,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,22.1702
11.7,-71.4,"Continental",17.513,120,63.948,5.41,120,89.845,31.62,125.9,322.7798,55.7112,0.336,26.0138,25.1206,-1.7401,-0.1483,56.3157,19.9842,3.0004,98.376,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,38.1335
11.7,-71.4,"Insular",17.513,120,63.948,5.41,120,89.845,31.62,125.9,322.7798,55.7112,0.336,26.0138,25.1206,-1.7401,-0.1483,56.3157,19.9842,3.0004,98.376,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,38.1335
11.8,-64.4,"Insular",20.7,120,92.7,82.37,120,87.786,7.943,31.62,79.7233,57.0871,0.1695,24.5157,23.9096,-1.8625,-0.435,37.2113,8.4158,2.9938,69.9864,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,37.0488
11.8,-64.5,"Insular",9.85,120,98.609,84.639,120,88.741,7.943,31.62,86.6654,56.2565,0.1844,24.4539,23.6751,-1.6892,-0.4355,37.2251,8.4059,2.9939,69.9463,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,49.7638
11.8,-64.6,"Insular",1.577,120,120,87.349,120,91.001,6.9052,17.8549,190.6707,56.1269,-0.0362,24.5865,23.8315,-1.8147,-0.435,37.2113,8.4158,2.9938,69.9864,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,55.4397
11.8,-64.7,"Insular",8.518,120,120,91.091,120,94.472,7.943,31.62,69.8191,56.0942,0.2081,24.6228,24.0252,-1.8359,-0.4481,37.5304,8.1871,2.9944,69.0566,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,42.9135
11.8,-64.8,"Insular",19.233,120,120,95.931,120,99.027,7.943,31.62,63.6441,55.7112,0.1901,24.6133,24.0409,-1.9341,-0.4481,37.5304,8.1871,2.9944,69.0566,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,13.511
11.8,-66,"Insular",64.877,120,120,120,120,75.446,7.943,15.85,36.6412,55.7112,0.4092,24.9985,24.3331,-2.0094,-0.307,36.3235,7.6297,2.9949,70.0085,3.975,-3.1365,1.8143,1.8221,-2.0607,2.88,2.879,30.6543
11.8,-66.1,"Insular",53.993,120,120,120,120,64.867,7.943,15.85,44.8349,54.8745,0.4394,25.0242,24.3401,-2.0106,-0.3061,36.3097,7.6575,2.9949,70.0122,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,31.6635
11.8,-66.2,"Insular",43.11,120,120,120,120,54.407,7.943,15.85,27.0673,54.3354,0.525,25.026,24.3845,-2.014,-0.3752,37.3816,5.4844,2.9957,69.7281,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,39.4491
11.8,-66.3,"Insular",32.227,120,120,120,120,44.151,7.943,14.7911,30.6839,54.3354,0.4431,24.9786,24.3578,-2.0115,-0.2597,36.1321,8.0178,2.9953,68.7353,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,31.4183
11.8,-66.5,"Insular",10.47,120,120,120,120,25.262,7.943,15.85,28.4508,54.3354,0.5189,25.0986,24.5658,-2.0041,-0.2763,36.3235,7.6297,2.9954,68.8874,3.975,-5.2329,1.8227,1.8293,-1.8151,2.88,2.879,24.5848
11.8,-66.6,"Insular",0.763,120,120,120,120,18.38,7.943,15.85,28.4508,54.3354,0.6119,25.5245,24.506,-2.0114,-0.2751,36.3097,7.6575,2.9954,68.8764,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,21.9018
11.8,-66.7,"Insular",7.14,120,120,120,120,16.562,31.62,63.1,231.284,51.9994,0.9,25.5622,24.8268,-1.9214,-0.3676,37.3816,5.4844,2.9962,69.7281,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,25.8649
11.8,-66.8,"Insular",9.13,120,120,120,120,21.156,31.62,63.1,216.1078,52.9596,0.8,25.6407,24.9113,-1.8843,-0.3026,36.6288,7.0106,2.9957,69.13,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,24.6553
11.8,-66.9,"Insular",18.779,120,120,120,120,29.286,17.5469,15.85,106.5453,53.4987,0.7823,25.5038,24.5657,-1.987,-0.3241,37.3816,5.4844,2.9962,69.0116,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,10.9782
11.8,-69.7,"Insular",30.732,56.585,39.639,40.515,51.695,18.716,11.0767,31.62,107.0658,54.3354,0.3915,24.1541,23.2538,-1.1035,0.2927,48.2011,16.1455,2.9968,85.2864,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,16.7134
11.8,-69.8,"Continental",26.785,45.771,43.885,34.816,40.886,11.732,31.62,63.1,294.861,54.3354,0.5625,24.6756,23.6315,-1.3689,0.2735,48.2011,16.1455,2.9968,85.2864,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,26.6186
11.8,-69.8,"Insular",26.785,45.771,43.885,34.816,40.886,11.732,31.62,63.1,294.861,54.3354,0.5625,24.6756,23.6315,-1.3689,0.2735,48.2011,16.1455,2.9968,85.2864,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,26.6186
11.8,-70.2,"Continental",46.656,6.097,75.611,18.381,6.247,5.423,11.7234,39.1926,165.8919,55.7112,0.1834,23.6172,22.7172,0.5609,0.0426,50.0509,16.8818,2.9998,82.9233,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,0
11.8,-70.3,"Insular",55.977,4.634,85.193,17.609,13.298,3.609,12.1294,31.62,157.0336,56.2266,0.2101,23.6909,22.9501,-0.3514,0.0426,50.0509,16.8818,2.9998,82.9233,3.975,-3.5672,1.8475,1.8479,12.6513,2.88,2.879,1.9936
11.8,-70.3,"Continental",55.977,4.634,85.193,17.609,13.298,3.609,12.1294,31.62,157.0336,56.2266,0.2101,23.6909,22.9501,-0.3514,0.0426,50.0509,16.8818,2.9998,82.9233,3.975,-3.5672,1.8475,1.8479,12.6513,2.88,2.879,1.9936
11.8,-70.4,"Insular",64.066,15.494,95.058,22.785,23.267,13.804,7.943,31.62,80.7578,57.0871,0.2374,24.0285,22.9916,-0.4913,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,11.087
11.8,-71.2,"Insular",14.985,120,87.196,19.562,120,120,43.9555,63.1,355.9971,55.7112,0.5745,25.8345,25.0055,-1.8266,0.0934,54.3637,20.1642,2.9989,95.2753,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,22.311
11.8,-71.3,"Continental",5.762,120,77.78,8.983,120,120,31.62,101.2917,343.9115,55.7112,0.4726,25.8005,25.1965,-1.669,0.0934,54.3637,20.1642,2.9989,95.2753,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,20.6561
11.8,-71.3,"Insular",5.762,120,77.78,8.983,120,120,31.62,101.2917,343.9115,55.7112,0.4726,25.8005,25.1965,-1.669,0.0934,54.3637,20.1642,2.9989,95.2753,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,20.6561
11.8,-71.4,"Continental",8.875,120,67.738,3.965,120,120,17.2046,100.3942,250.0387,53.5786,0.1441,26.1772,25.1363,-1.7197,0.0538,54.6828,20.1347,2.9991,95.7823,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,24.574
11.9,-64.4,"Insular",22.953,120,120,93.199,120,98.902,7.943,31.62,78.5247,57.0871,0.1857,24.5466,24.1413,-1.9714,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,48.2629
11.9,-64.5,"Insular",13.981,120,120,95.392,120,99.75,7.943,31.62,99.0063,55.7112,0.1527,24.6462,24.1413,-1.9714,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,50.7596
11.9,-64.6,"Insular",9.27,120,120,98.047,120,120,7.943,31.62,94.8397,55.7112,0.1431,24.5044,24.0203,-1.9189,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8268,1.8333,1.1262,2.88,2.879,51.3384
11.9,-64.7,"Insular",12.097,120,120,120,120,120,7.943,31.62,85.7471,55.7112,0.0912,24.5484,24.0198,-1.9251,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,35.9735
11.9,-64.8,"Insular",21.062,120,120,120,120,120,7.943,24.0137,75.9201,55.7113,0.1781,24.4758,24.0206,-1.9231,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8236,1.831,1.1262,2.88,2.879,26.3206
11.9,-66,"Insular",65.918,120,120,120,120,73.822,7.943,15.85,41.1202,55.7112,0.3824,24.9923,24.3638,-2.013,-0.3752,37.3816,5.4843,2.9957,69.7281,3.975,-3.1365,1.8143,1.8221,-2.0607,2.88,2.879,31.7475
11.9,-66.1,"Insular",55.243,120,120,120,120,62.975,7.943,15.85,36.984,55.7113,0.3515,25.0734,24.2842,-2.0041,-0.3752,37.3816,5.4843,2.9957,69.7281,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,28.3212
11.9,-66.2,"Insular",44.67,120,120,120,120,52.141,7.943,15.85,33.3371,55.7112,0.3919,25.017,24.344,-2.0114,-0.3711,37.3816,5.4844,2.996,69.7281,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,33.5313
11.9,-66.3,"Insular",34.29,120,120,120,120,41.332,7.943,15.85,29.0598,55.7112,0.4592,24.8707,24.5256,-1.5741,-0.3676,37.3816,5.4843,2.9962,69.7281,3.975,-3.1365,1.8227,1.8293,-1.8151,2.88,2.879,31.4167
11.9,-66.5,"Insular",15.723,120,120,120,120,19.941,7.943,15.85,28.1232,55.7113,0.4643,25.0484,24.4649,-2.0138,-0.3676,37.3816,5.4844,2.9962,69.7281,3.975,-5.2329,1.8227,1.8293,-1.8151,2.88,2.879,8.1915
11.9,-66.6,"Insular",6.931,120,120,120,120,9.87,7.943,15.85,40.9394,52.9596,0.7071,25.276,24.4451,-2.0145,-0.3676,37.3816,5.4843,2.9962,69.7281,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,11.1788
11.9,-66.7,"Insular",5.876,120,120,120,120,5.823,7.943,31.62,99.7624,54.3354,-0.05,25.1768,24.1819,-1.983,-0.3676,37.3816,5.4844,2.9962,69.7281,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,23.2376
11.9,-66.8,"Insular",8.647,120,120,120,120,14.392,13.6248,15.85,144.7056,54.3354,0.424,24.9923,24.2413,-1.9969,-0.3676,37.3816,5.4843,2.9962,69.7281,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,27.4185
11.9,-66.9,"Insular",18.546,120,120,120,120,24.841,7.943,31.62,48.9479,54.3354,0.5553,24.8707,24.4862,-2.013,-0.3241,37.3816,5.4844,2.9962,69.0116,3.975,-5.5975,1.8227,1.8293,-1.8151,2.88,2.879,15.7385
11.9,-67.6,"Insular",94.122,120,120,120,120,76.359,3.981,15.85,22.082,55.7112,0.5672,25.3034,24.5895,-2.0006,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8214,1.828,-1.9126,999,2.879,11.2373
11.9,-67.7,"Insular",120,120,120,120,120,66.047,3.981,15.85,22.2525,55.7112,0.5559,25.3034,24.5701,-2.0039,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8214,1.828,-1.9126,999,2.879,12.4362
11.9,-67.8,"Insular",120,120,120,120,120,55.949,3.981,15.85,21.6608,55.7112,0.5194,25.1691,24.6307,-1.9924,-0.0539,39.1849,9.2315,2.9962,70.4441,3.975,-5.5975,1.8214,1.828,-1.9126,999,2.879,11.7208
11.9,-68.2,"Insular",79.82,120,83.741,92.402,120,23.845,3.981,15.85,21.6624,55.7112,0.5603,25.1655,24.5921,-2.0004,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8253,1.8293,1.1256,2.88,2.879,21.3475
11.9,-68.3,"Insular",75.102,120,76.725,91.106,120,22.796,3.981,15.85,20.745,54.3354,0.5648,25.019,24.4719,-2.0118,-0.0321,41.8897,12.4661,2.9973,71.1605,3.975,-5.5975,1.8253,1.8293,1.1256,2.88,2.879,30.2981
11.9,-68.7,"Insular",53.89,120,59.32,85.308,120,34.688,3.981,15.85,20.1396,55.7113,0.5758,24.9017,24.3619,-2.0133,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-4.6499,1.8253,1.8293,1.1256,2.88,2.879,20.2546
11.9,-68.8,"Insular",51.408,120,54.746,76.369,120,27.928,3.981,15.85,20.1639,54.3354,0.5786,24.9113,24.5302,-2.0095,-0.0071,46.3978,15.4581,2.9973,78.3243,3.975,-3.5672,1.8253,1.8293,1.1256,2.88,2.879,51.3359
11.9,-69.7,"Insular",21.972,58.766,50.426,49.711,54.006,12.373,7.943,31.62,60.3955,55.7112,0.4,24.4043,23.2555,-1.1179,0.304,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,20.9801
11.9,-69.8,"Continental",15.995,48.446,53.827,45.189,43.776,4.601,31.62,63.1,182.6508,55.7113,0.5109,24.6904,23.6845,-1.6985,0.2773,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,27.1862
11.9,-69.8,"Insular",15.995,48.446,53.827,45.189,43.776,4.601,31.62,63.1,182.6508,55.7113,0.5109,24.6904,23.6845,-1.6985,0.2773,48.2011,16.1455,2.9973,85.4851,3.975,-3.5672,1.8271,1.8339,30.0381,2.88,2.879,27.1862
11.9,-70.2,"Continental",41.408,13.271,81.774,8.998,16.86,11.963,20.9334,46.6252,155.515,53.6718,0.262,23.7105,22.8406,0.0204,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,0
11.9,-70.3,"Insular",51.681,12.561,90.705,7.295,21.361,9.151,16.1045,32.1372,105.0562,54.0391,0.2679,23.6077,22.9353,-0.2854,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,2.7939
11.9,-70.3,"Continental",51.681,12.561,90.705,7.295,21.361,9.151,16.1045,32.1372,105.0562,54.0391,0.2679,23.6077,22.9353,-0.2854,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,2.7939
11.9,-70.4,"Insular",62.16,19.398,120,16.193,28.648,16.162,7.943,31.62,82.8887,55.7112,0.2921,24.1935,23.0981,-0.7786,0.2938,51.8076,16.8544,2.9988,90.4989,3.975,-3.5672,1.8271,1.8329,12.6513,2.88,2.879,13.4172
11.9,-71.1,"Insular",25.921,92.402,98.515,33.378,99.954,90.194,31.62,63.1,342.9783,55.7112,0.8864,25.5191,24.8739,-1.905,0.2253,54.5124,20.1922,2.9952,103.3897,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,29.9764
11.9,-71.2,"Insular",15.615,120,92.159,23.987,120,120,31.62,125.9,354.1711,55.7113,0.6811,25.6812,25.1145,-1.7444,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,35.3078
11.9,-71.2,"Continental",15.615,120,92.159,23.987,120,120,31.62,125.9,354.1711,55.7113,0.6811,25.6812,25.1145,-1.7444,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,35.3078
11.9,-71.3,"Continental",7.249,120,82.435,16.538,120,120,31.62,109.0044,349.0818,55.3987,0.5581,25.8059,24.8232,-1.8027,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,31.4098
11.9,-71.3,"Insular",7.249,120,82.435,16.538,120,120,31.62,109.0044,349.0818,55.3987,0.5581,25.8059,24.8232,-1.8027,0.1866,53.6108,20.2335,2.9983,94.0795,3.975,-5.5917,1.8196,1.8262,12.6442,2.88,2.879,31.4098
12,-64.5,"Insular",23.264,120,120,120,120,120,7.943,31.62,85.0717,55.7113,0.1525,24.6335,24.3538,-2.012,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8124,1.822,-1.6875,2.88,2.879,44.5696
12,-64.6,"Insular",20.175,120,120,120,120,120,7.943,31.62,79.5068,55.7113,0.1471,24.6068,24.0813,-1.9496,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8124,1.822,-1.6875,2.88,2.879,37.4686
12,-64.7,"Insular",21.62,120,120,120,120,120,7.943,31.62,92.3128,55.7112,0.1761,24.5495,24.0629,-1.9395,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8124,1.822,-1.6875,2.88,2.879,16.9462
12,-64.8,"Insular",27.651,120,120,120,120,120,7.943,31.62,90.1742,55.7112,0.2105,24.6995,24.1109,-1.9579,-0.4791,38.2832,7.6476,2.9957,66.8632,3.975,-3.1365,1.8124,1.822,-1.6875,2.88,2.879,19.424
