"latitude","longitude","speed.m.s.mean","direction.deg.t.mean"
10.7,-63.18,0.58,261.843687374749
10.69,-63.18,0.58,261.763527054108
10.68,-63.18,0.58,261.683366733467
10.67,-63.18,0.58,261.603206412826
10.65,-63.18,0.58,261.523046092184
10.64,-63.18,0.58,261.442885771543
10.67,-63.14,0.58,261.362725450902
10.68,-63.14,0.58,261.282565130261
10.69,-63.14,0.58,261.202404809619
10.64,-63.16,0.58,261.122244488978
10.64,-63.15,0.58,261.042084168337
10.64,-63.14,0.58,260.961923847695
10.65,-63.14,0.58,260.881763527054
10.65,-63.15,0.58,260.801603206413
10.67,-63.13,0.58,260.721442885772
10.68,-63.13,0.58,260.64128256513
10.69,-63.13,0.58,260.561122244489
10.7,-63.13,0.58,260.480961923848
10.65,-63.13,0.58,260.400801603206
10.72,-63.11,0.58,260.320641282565
10.73,-63.11,0.58,260.240480961924
10.74,-63.11,0.58,260.160320641283
10.7,-63.11,0.58,260.080160320641
10.69,-63.11,0.58,260
10.68,-63.11,0.58,260
10.67,-63.11,0.58,260
10.72,-63.1,0.58,260
10.73,-63.1,0.58,260
10.7,-63.1,0.58,260
10.7,-63.09,0.58,260
10.69,-63.08,0.58,260
10.7,-63.08,0.58,260
10.74,-63.1,0.58,260
10.74,-63.09,0.8,260
10.74,-63.08,0.8,260
10.73,-63.08,0.8,260
10.73,-63.09,0.8,260
10.72,-63.08,0.8,260
10.76,-63.08,0.8,260
10.76,-63.09,0.8,260
10.72,-63.06,0.8,260
10.73,-63.06,0.8,260
10.74,-63.06,0.8,260
10.76,-63.06,0.8,260
10.7,-63.06,0.8,260
10.72,-63.05,0.8,260
10.73,-63.05,0.8,260
10.74,-63.05,0.8,260
10.76,-63.05,0.8,260
10.7,-63.05,0.8,260
10.72,-63.04,0.8,260
10.73,-63.04,0.8,260
10.74,-63.04,0.8,260
10.77,-63.04,0.8,260
10.76,-63.04,0.8,260
10.7,-63.04,0.8,260
10.74,-63.02,0.8,260
10.73,-63.02,0.8,260
10.72,-63.02,0.8,260
10.76,-63.02,0.8,260
10.77,-63.02,0.8,260
10.7,-63.02,0.8,260
10.74,-63.01,0.8,260
10.73,-63.01,0.8,260
10.72,-63.01,0.8,260
10.76,-63.01,0.8,260
10.77,-63.01,0.8,260
10.78,-63.01,0.8,260
10.7,-63.01,0.8,260
10.74,-63,0.8,260
10.73,-63,0.8,260
10.72,-63,0.8,260
10.76,-63,0.8,260
10.77,-63,0.8,260
10.77,-62.86,0.58,260
10.78,-62.86,0.58,260.086956521739
10.78,-62.85,0.58,260.173913043478
10.76,-62.83,0.58,260.260869565217
10.74,-62.82,0.58,260.347826086957
10.74,-62.83,0.58,260.434782608696
10.78,-62.83,0.58,260.521739130435
10.78,-62.82,0.58,260.608695652174
10.77,-62.82,0.58,260.695652173913
10.77,-62.83,0.58,260.782608695652
10.76,-62.82,0.58,260.869565217391
10.78,-62.81,0.58,260.95652173913
10.77,-62.81,0.58,261.04347826087
10.76,-62.81,0.58,261.130434782609
10.74,-62.81,0.58,261.217391304348
10.78,-62.8,0.58,261.304347826087
10.77,-62.8,0.58,261.391304347826
10.76,-62.8,0.58,261.478260869565
10.74,-62.8,0.58,261.565217391304
10.74,-62.78,0.58,261.652173913043
10.74,-62.76,0.58,261.739130434783
10.74,-62.77,0.58,261.826086956522
10.76,-62.78,0.58,261.913043478261
10.76,-62.77,0.58,262
10.77,-62.77,0.58,262.086956521739
10.77,-62.78,0.58,262.173913043478
10.78,-62.78,0.58,262.260869565217
10.78,-62.77,0.58,262.347826086957
10.79,-62.77,0.58,262.434782608696
10.76,-62.76,0.58,262.521739130435
10.77,-62.76,0.58,262.608695652174
10.78,-62.76,0.58,262.695652173913
10.79,-62.76,0.58,262.782608695652
10.77,-62.74,0.58,262.869565217391
10.76,-62.74,0.58,262.95652173913
10.74,-62.74,0.58,263.04347826087
10.74,-62.73,0.58,263.130434782609
10.74,-62.72,0.58,263.217391304348
10.74,-62.71,0.58,263.304347826087
10.79,-62.74,0.58,263.391304347826
10.79,-62.73,0.58,263.478260869565
10.79,-62.72,0.58,263.565217391304
10.78,-62.72,0.58,263.652173913043
10.78,-62.73,0.58,263.739130434783
10.78,-62.74,0.58,263.826086956522
10.77,-62.73,0.58,263.913043478261
10.76,-62.73,0.58,264
10.77,-62.72,0.58,264.086956521739
10.76,-62.72,0.58,264.173913043478
10.79,-62.71,0.58,264.260869565217
10.78,-62.71,0.58,264.347826086957
10.77,-62.71,0.58,264.434782608696
10.76,-62.71,0.58,264.521739130435
10.76,-62.69,0.58,264.608695652174
10.77,-62.69,0.58,264.695652173913
10.78,-62.69,0.58,264.782608695652
10.79,-62.69,0.58,264.869565217391
10.76,-62.67,0.58,264.95652173913
10.76,-62.68,0.58,265.04347826087
10.77,-62.68,0.58,265.130434782609
10.77,-62.67,0.58,265.217391304348
10.78,-62.67,0.58,265.304347826087
10.78,-62.68,0.58,265.391304347826
10.79,-62.68,0.58,265.478260869565
10.79,-62.67,0.58,265.565217391304
10.79,-62.66,0.58,265.652173913043
10.78,-62.66,0.58,265.739130434783
10.74,-62.69,0.58,265.826086956522
10.74,-62.68,0.58,265.913043478261
10.74,-62.67,0.58,266
10.74,-62.66,0.58,266.086956521739
10.76,-62.66,0.58,266.173913043478
10.74,-62.64,0.58,266.260869565217
10.76,-62.64,0.58,266.347826086957
10.78,-62.64,0.58,266.434782608696
10.74,-62.63,0.58,266.521739130435
10.77,-62.63,0.58,266.608695652174
10.76,-62.63,0.58,266.695652173913
10.74,-62.62,0.58,266.782608695652
10.73,-62.62,0.4,266.869565217391
10.72,-62.62,0.4,266.95652173913
10.77,-62.62,0.58,267.04347826087
10.76,-62.62,0.58,267.130434782609
10.72,-62.6,0.4,267.217391304348
10.73,-62.6,0.4,267.304347826087
10.74,-62.6,0.4,267.391304347826
10.76,-62.6,0.4,267.478260869565
10.77,-62.6,0.4,267.565217391304
10.73,-62.59,0.4,267.652173913043
10.74,-62.59,0.4,267.739130434783
10.76,-62.59,0.4,267.826086956522
10.77,-62.59,0.4,267.913043478261
10.76,-62.58,0.4,268
10.77,-62.58,0.4,268.086956521739
10.77,-62.55,0.4,268.173913043478
10.76,-62.57,0.4,268.260869565217
10.72,-62.59,0.4,268.347826086957
10.72,-62.58,0.4,268.434782608696
10.72,-62.57,0.4,268.521739130435
10.73,-62.57,0.4,268.608695652174
10.73,-62.58,0.4,268.695652173913
10.74,-62.58,0.4,268.782608695652
10.74,-62.57,0.4,268.869565217391
10.74,-62.55,0.4,268.95652173913
10.73,-62.55,0.4,269.04347826087
10.72,-62.55,0.4,269.130434782609
10.76,-62.55,0.4,269.217391304348
10.74,-62.54,0.4,269.304347826087
10.73,-62.54,0.4,269.391304347826
10.72,-62.54,0.4,269.478260869565
10.76,-62.54,0.4,269.565217391304
10.77,-62.54,0.4,269.652173913043
10.74,-62.53,0.4,269.739130434783
10.73,-62.53,0.4,269.826086956522
10.72,-62.53,0.4,269.913043478261
10.76,-62.53,0.4,270
10.77,-62.53,0.4,270
10.74,-62.52,0.4,270.361445783133
10.73,-62.52,0.4,270.722891566265
10.72,-62.52,0.4,271.084337349398
10.76,-62.52,0.4,271.44578313253
10.77,-62.52,0.4,271.807228915663
10.72,-62.5,0.4,272.168674698795
10.73,-62.5,0.4,272.530120481928
10.74,-62.5,0.4,272.89156626506
10.77,-62.5,0.4,273.253012048193
10.76,-62.5,0.4,273.614457831325
10.72,-62.49,0.4,273.975903614458
10.73,-62.49,0.4,274.33734939759
10.74,-62.49,0.4,274.698795180723
10.77,-62.49,0.4,275.060240963855
10.76,-62.49,0.4,275.421686746988
10.72,-62.48,0.4,275.78313253012
10.73,-62.48,0.4,276.144578313253
10.74,-62.48,0.4,276.506024096386
10.77,-62.48,0.4,276.867469879518
10.76,-62.48,0.4,277.228915662651
10.74,-62.47,0.4,277.590361445783
10.73,-62.47,0.4,277.951807228916
10.77,-62.47,0.4,278.313253012048
10.76,-62.47,0.4,278.674698795181
10.73,-62.45,0.4,279.036144578313
10.74,-62.45,0.4,279.397590361446
10.76,-62.45,0.4,279.759036144578
10.77,-62.45,0.4,280.120481927711
10.73,-62.44,0.4,280.481927710843
10.74,-62.44,0.4,280.843373493976
10.76,-62.44,0.4,281.204819277108
10.77,-62.44,0.4,281.566265060241
10.73,-62.43,0.4,281.927710843374
10.74,-62.43,0.4,282.289156626506
10.76,-62.43,0.4,282.650602409639
10.77,-62.43,0.4,283.012048192771
10.78,-62.41,0.4,283.373493975904
10.77,-62.41,0.4,283.734939759036
10.76,-62.41,0.4,284.096385542169
10.74,-62.41,0.4,284.457831325301
10.73,-62.41,0.4,284.819277108434
10.77,-62.36,0.4,285.180722891566
10.78,-62.36,0.4,285.542168674699
10.79,-62.36,0.4,285.903614457831
10.79,-62.38,0.4,286.265060240964
10.78,-62.38,0.4,286.626506024096
10.78,-62.39,0.4,286.987951807229
10.78,-62.4,0.4,287.349397590361
10.77,-62.4,0.4,287.710843373494
10.77,-62.39,0.4,288.072289156626
10.77,-62.38,0.4,288.433734939759
10.76,-62.38,0.4,288.795180722892
10.76,-62.39,0.4,289.156626506024
10.76,-62.4,0.4,289.518072289157
10.74,-62.4,0.4,289.879518072289
10.74,-62.39,0.4,290.240963855422
10.74,-62.38,0.4,290.602409638554
10.73,-62.4,0.4,290.963855421687
10.73,-62.39,0.4,291.325301204819
10.76,-62.36,0.4,291.686746987952
10.74,-62.36,0.4,292.048192771084
10.76,-62.35,0.4,292.409638554217
10.77,-62.35,0.4,292.771084337349
10.78,-62.35,0.4,293.132530120482
10.79,-62.35,0.4,293.493975903614
10.74,-62.35,0.4,293.855421686747
10.77,-62.31,0.4,294.21686746988
10.78,-62.31,0.4,294.578313253012
10.76,-62.31,0.4,294.939759036145
10.76,-62.33,0.4,295.301204819277
10.76,-62.34,0.4,295.66265060241
10.77,-62.34,0.4,296.024096385542
10.77,-62.33,0.4,296.385542168675
10.78,-62.33,0.4,296.746987951807
10.78,-62.34,0.4,297.10843373494
10.74,-62.34,0.4,297.469879518072
10.74,-62.33,0.4,297.831325301205
10.74,-62.31,0.4,298.192771084337
10.77,-62.3,0.4,298.55421686747
10.78,-62.3,0.4,298.915662650602
10.76,-62.3,0.4,299.277108433735
10.74,-62.3,0.4,299.638554216867
10.77,-62.29,0.4,300
10.74,-62.29,0.4,300.361445783133
10.73,-62.29,0.4,300.722891566265
10.76,-62.29,0.4,301.084337349398
10.73,-62.27,0.4,301.44578313253
10.74,-62.27,0.4,301.807228915663
10.76,-62.27,0.4,302.168674698795
10.77,-62.27,0.4,302.530120481928
10.73,-62.26,0.4,302.89156626506
10.74,-62.26,0.4,303.253012048193
10.76,-62.26,0.4,303.614457831325
10.77,-62.26,0.4,303.975903614458
10.72,-62.25,0.4,304.33734939759
10.73,-62.25,0.4,304.698795180723
10.74,-62.25,0.4,305.060240963855
10.76,-62.25,0.4,305.421686746988
10.73,-62.22,0.4,305.78313253012
10.74,-62.22,0.4,306.144578313253
10.72,-62.24,0.4,306.506024096386
10.74,-62.24,0.4,306.867469879518
10.73,-62.24,0.4,307.228915662651
10.76,-62.24,0.4,307.590361445783
10.76,-62.22,0.4,307.951807228916
10.7,-62.22,0.4,308.313253012048
10.72,-62.22,0.4,308.674698795181
10.7,-62.21,0.4,309.036144578313
10.72,-62.21,0.4,309.397590361446
10.73,-62.21,0.4,309.759036144578
10.74,-62.21,0.4,310.120481927711
10.69,-62.2,0.4,310.481927710843
10.7,-62.2,0.4,310.843373493976
10.72,-62.2,0.4,311.204819277108
10.73,-62.2,0.4,311.566265060241
10.74,-62.2,0.4,311.927710843374
10.69,-62.19,0.4,312.289156626506
10.7,-62.19,0.4,312.650602409639
10.72,-62.19,0.4,313.012048192771
10.73,-62.19,0.4,313.373493975904
10.74,-62.19,0.4,313.734939759036
10.7,-62.16,0.4,314.096385542169
10.7,-62.17,0.4,314.457831325301
10.69,-62.17,0.4,314.819277108434
10.69,-62.16,0.4,315.180722891566
10.68,-62.15,0.4,315.542168674699
10.74,-62.17,0.4,315.903614457831
10.74,-62.16,0.4,316.265060240964
10.73,-62.16,0.4,316.626506024096
10.73,-62.17,0.4,316.987951807229
10.72,-62.17,0.4,317.349397590361
10.72,-62.16,0.4,317.710843373494
10.74,-62.15,0.4,318.072289156626
10.73,-62.15,0.4,318.433734939759
10.72,-62.15,0.4,318.795180722892
10.7,-62.15,0.4,319.156626506024
10.69,-62.15,0.4,319.518072289157
10.72,-62.13,0.4,319.879518072289
10.73,-62.13,0.4,320.240963855422
10.74,-62.13,0.4,320.602409638554
10.69,-62.13,0.4,320.963855421687
10.7,-62.13,0.4,321.325301204819
10.72,-62.12,0.4,321.686746987952
10.73,-62.12,0.4,322.048192771084
10.74,-62.12,0.4,322.409638554217
10.7,-62.12,0.4,322.771084337349
10.72,-62.11,0.4,323.132530120482
10.73,-62.11,0.4,323.493975903614
10.74,-62.11,0.4,323.855421686747
10.69,-62.11,0.4,324.21686746988
10.7,-62.11,0.4,324.578313253012
10.72,-62.1,0.4,324.939759036145
10.73,-62.1,0.4,325.301204819277
10.74,-62.1,0.4,325.66265060241
10.68,-62.1,0.4,326.024096385542
10.69,-62.1,0.4,326.385542168675
10.7,-62.1,0.4,326.746987951807
10.68,-62.13,0.4,327.10843373494
10.74,-62.08,0.4,327.469879518072
10.73,-62.08,0.4,327.831325301205
10.72,-62.08,0.4,328.192771084337
10.7,-62.08,0.4,328.55421686747
10.69,-62.08,0.4,328.915662650602
10.68,-62.08,0.4,329.277108433735
10.68,-62.12,0.4,329.638554216867
10.69,-62.12,0.4,330
10.74,-62.07,0.4,330.361445783133
10.73,-62.07,0.4,330.722891566265
10.72,-62.07,0.4,331.084337349398
10.7,-62.07,0.4,331.44578313253
10.69,-62.07,0.4,331.807228915663
10.68,-62.11,0.4,332.168674698795
10.74,-62.06,0.4,332.530120481928
10.73,-62.06,0.4,332.89156626506
10.72,-62.06,0.4,333.253012048193
10.7,-62.06,0.4,333.614457831325
10.73,-62.05,0.4,333.975903614458
10.72,-62.05,0.4,334.33734939759
10.7,-62.05,0.4,334.698795180723
10.7,-62.02,0.4,335.060240963855
10.7,-62.03,0.4,335.421686746988
10.74,-62.05,0.4,335.78313253012
10.72,-62.03,0.4,336.144578313253
10.73,-62.03,0.4,336.506024096386
10.72,-62.02,0.4,336.867469879518
10.73,-62.02,0.4,337.228915662651
10.72,-62.01,0.4,337.590361445783
10.7,-62.01,0.4,337.951807228916
10.73,-62.01,0.4,338.313253012048
10.72,-61.99,0.4,338.674698795181
10.7,-61.98,0.4,339.036144578313
10.7,-61.99,0.4,339.397590361446
10.74,-62.03,0.4,339.759036144578
10.74,-62.02,0.4,340.120481927711
10.74,-62.01,0.4,340.481927710843
10.74,-61.99,0.4,340.843373493976
10.73,-61.99,0.4,341.204819277108
10.74,-61.98,0.4,341.566265060241
10.73,-61.98,0.4,341.927710843373
10.72,-61.98,0.4,342.289156626506
10.74,-61.97,0.4,342.650602409639
10.73,-61.97,0.4,343.012048192771
10.72,-61.97,0.4,343.373493975904
10.7,-61.97,0.4,343.734939759036
10.76,-61.97,0.4,344.096385542169
10.74,-61.96,0.4,344.457831325301
10.73,-61.96,0.4,344.819277108434
10.72,-61.96,0.4,345.180722891566
10.7,-61.96,0.4,345.542168674699
10.76,-61.96,0.4,345.903614457831
10.72,-61.94,0.4,346.265060240964
10.73,-61.94,0.4,346.626506024096
10.74,-61.94,0.4,346.987951807229
10.7,-61.94,0.4,347.349397590361
10.76,-61.94,0.4,347.710843373494
10.72,-61.93,0.4,348.072289156627
10.73,-61.93,0.4,348.433734939759
10.74,-61.93,0.4,348.795180722892
10.7,-61.93,0.4,349.156626506024
10.76,-61.93,0.4,349.518072289157
10.72,-61.92,0.4,349.879518072289
10.73,-61.92,0.4,350.240963855422
10.74,-61.92,0.4,350.602409638554
10.72,-61.91,0.4,350.963855421687
10.73,-61.91,0.4,351.325301204819
10.74,-61.91,0.4,351.686746987952
10.76,-61.92,0.4,352.048192771084
10.76,-61.91,0.4,352.409638554217
10.77,-61.92,0.4,352.771084337349
10.74,-61.89,0.4,353.132530120482
10.73,-61.89,0.4,353.493975903614
10.76,-61.89,0.4,353.855421686747
10.74,-61.88,0.4,354.21686746988
10.74,-61.87,0.4,354.578313253012
10.73,-61.87,0.4,354.939759036145
10.73,-61.88,0.4,355.301204819277
10.72,-61.84,0.4,355.66265060241
10.72,-61.83,0.4,356.024096385542
10.72,-61.82,0.4,356.385542168675
10.73,-61.82,0.4,356.746987951807
10.73,-61.83,0.4,357.10843373494
10.73,-61.84,0.4,357.469879518072
10.73,-61.85,0.4,357.831325301205
10.74,-61.85,0.4,358.192771084337
10.74,-61.84,0.4,358.55421686747
10.7,-61.82,0.4,358.915662650602
10.7,-61.8,0.4,359.277108433735
10.7,-61.79,0.4,359.638554216867
10.69,-61.78,0.58,360
10.69,-61.77,0.58,0
10.68,-61.77,0.58,0.72289156626506
10.68,-61.78,0.58,1.44578313253012
10.68,-61.79,0.58,2.16867469879518
10.67,-61.77,0.58,2.89156626506024
10.67,-61.75,0.58,3.6144578313253
10.72,-61.8,0.4,4.33734939759036
10.72,-61.79,0.4,5.06024096385542
10.72,-61.88,0.4,5.78313253012048
10.72,-61.87,0.4,6.50602409638554
10.72,-61.85,0.4,7.2289156626506
10.65,-61.77,0.58,7.95180722891566
10.7,-61.84,0.4,8.67469879518072
10.7,-61.85,0.4,9.39759036144578
10.7,-61.83,0.4,10.1204819277108
10.68,-61.8,0.58,10.8433734939759
10.67,-61.8,0.58,11.566265060241
10.67,-61.79,0.58,12.289156626506
10.67,-61.78,0.58,13.0120481927711
10.65,-61.75,0.58,13.7349397590361
10.68,-61.82,0.58,14.4578313253012
10.72,-61.89,0.4,15.1807228915663
10.64,-61.75,0.58,15.9036144578313
10.7,-61.87,0.4,16.6265060240964
10.65,-61.8,0.58,17.3493975903614
10.65,-61.79,0.58,18.0722891566265
10.65,-61.78,0.58,18.7951807228916
10.64,-61.77,0.58,19.5180722891566
10.7,-61.88,0.4,20.2409638554217
10.67,-61.82,0.58,20.9638554216867
10.7,-61.91,0.4,21.6867469879518
10.7,-61.92,0.4,22.4096385542169
10.6,-61.87,0.4,23.1325301204819
10.6,-61.85,0.4,23.855421686747
10.6,-61.84,0.4,24.578313253012
10.6,-61.83,0.4,25.3012048192771
10.59,-61.83,0.3,26.0240963855422
10.59,-61.85,0.3,26.7469879518072
10.62,-61.85,0.4,27.4698795180723
10.62,-61.84,0.4,28.1927710843373
10.62,-61.83,0.4,28.9156626506024
10.62,-61.82,0.4,29.6385542168675
10.63,-61.82,0.4,30.3614457831325
10.63,-61.83,0.4,31.0843373493976
10.63,-61.84,0.4,31.8072289156627
10.65,-61.82,0.58,32.5301204819277
10.64,-61.78,0.58,33.2530120481928
10.64,-61.79,0.58,33.9759036144578
10.64,-61.8,0.58,34.6987951807229
10.63,-61.8,0.58,35.421686746988
10.63,-61.79,0.58,36.144578313253
10.63,-61.78,0.58,36.8674698795181
10.63,-61.77,0.58,37.5903614457831
10.62,-61.77,0.58,38.3132530120482
10.62,-61.78,0.58,39.0361445783133
10.62,-61.79,0.58,39.7590361445783
10.62,-61.8,0.58,40.4819277108434
10.6,-61.8,0.58,41.2048192771084
10.6,-61.79,0.58,41.9277108433735
10.6,-61.78,0.58,42.6506024096386
10.6,-61.77,0.58,43.3734939759036
10.59,-61.78,0.58,44.0963855421687
10.59,-61.79,0.58,44.8192771084337
10.56,-61.83,0.3,45.5421686746988
10.59,-61.89,0.4,46.2650602409639
10.59,-61.88,0.4,46.9879518072289
10.6,-61.88,0.4,47.710843373494
10.63,-61.75,0.58,48.433734939759
10.62,-61.87,0.4,49.1566265060241
10.62,-61.88,0.4,49.8795180722892
10.55,-61.85,0.3,50.6024096385542
10.62,-61.89,0.4,51.3253012048193
10.62,-61.91,0.4,52.0481927710843
10.6,-61.89,0.4,52.7710843373494
10.6,-61.92,0.4,53.4939759036145
10.6,-61.91,0.4,54.2168674698795
10.59,-61.91,0.4,54.9397590361446
10.59,-61.92,0.4,55.6626506024096
10.58,-61.91,0.4,56.3855421686747
10.58,-61.89,0.4,57.1084337349398
10.55,-61.87,0.3,57.8313253012048
10.55,-61.88,0.3,58.5542168674699
10.55,-61.91,0.4,59.2771084337349
10.56,-61.91,0.4,60
10.6,-61.94,0.4,60.7228915662651
10.6,-61.93,0.4,61.4457831325301
10.59,-61.93,0.4,62.1686746987952
10.59,-61.94,0.4,62.8915662650602
10.58,-61.94,0.4,63.6144578313253
10.58,-61.93,0.4,64.3373493975904
10.58,-61.92,0.4,65.0602409638554
10.55,-61.92,0.4,65.7831325301205
10.55,-61.93,0.4,66.5060240963855
10.55,-61.94,0.4,67.2289156626506
10.56,-61.94,0.4,67.9518072289157
10.56,-61.93,0.4,68.6746987951807
10.56,-61.92,0.4,69.3975903614458
10.54,-61.94,0.4,70.1204819277108
10.58,-61.96,0.4,70.8433734939759
10.59,-61.96,0.4,71.566265060241
10.6,-61.96,0.4,72.289156626506
10.62,-61.92,0.4,73.0120481927711
10.62,-61.93,0.4,73.7349397590361
10.54,-61.96,0.4,74.4578313253012
10.55,-61.96,0.4,75.1807228915663
10.56,-61.96,0.4,75.9036144578313
10.62,-61.94,0.4,76.6265060240964
10.58,-61.97,0.4,77.3493975903614
10.59,-61.97,0.4,78.0722891566265
10.6,-61.97,0.4,78.7951807228916
10.54,-61.97,0.4,79.5180722891566
10.55,-61.97,0.4,80.2409638554217
10.56,-61.97,0.4,80.9638554216867
10.62,-61.96,0.4,81.6867469879518
10.58,-61.98,0.4,82.4096385542169
10.59,-61.98,0.4,83.1325301204819
10.6,-61.98,0.4,83.855421686747
10.54,-61.98,0.4,84.578313253012
10.55,-61.98,0.4,85.3012048192771
10.56,-61.98,0.4,86.0240963855422
10.62,-61.97,0.4,86.7469879518072
10.58,-61.99,0.4,87.4698795180723
10.59,-61.99,0.4,88.1927710843374
10.58,-62.01,0.3,88.9156626506024
10.56,-62.01,0.3,89.6385542168675
10.55,-62.01,0.3,90.3614457831325
10.54,-62.01,0.3,91.0843373493976
10.58,-62.02,0.3,91.8072289156626
10.56,-62.02,0.3,92.5301204819277
10.55,-62.02,0.3,93.2530120481928
10.54,-62.02,0.3,93.9759036144578
10.58,-62.03,0.3,94.6987951807229
10.56,-62.03,0.3,95.4216867469879
10.55,-62.03,0.3,96.144578313253
10.54,-62.03,0.3,96.8674698795181
10.58,-62.05,0.3,97.5903614457831
10.54,-62.05,0.3,98.3132530120482
10.55,-62.05,0.3,99.0361445783133
10.56,-62.05,0.3,99.7590361445783
10.58,-62.06,0.3,100.481927710843
10.54,-62.06,0.3,101.204819277108
10.55,-62.06,0.3,101.927710843373
10.56,-62.06,0.3,102.650602409639
10.58,-62.07,0.3,103.373493975904
10.54,-62.07,0.3,104.096385542169
10.55,-62.07,0.3,104.819277108434
10.56,-62.07,0.3,105.542168674699
10.58,-62.08,0.3,106.265060240964
10.54,-62.08,0.3,106.987951807229
10.55,-62.08,0.3,107.710843373494
10.56,-62.08,0.3,108.433734939759
10.53,-62.1,0.3,109.156626506024
10.54,-62.1,0.3,109.879518072289
10.55,-62.1,0.3,110.602409638554
10.56,-62.1,0.3,111.325301204819
10.58,-62.1,0.3,112.048192771084
10.53,-62.11,0.3,112.771084337349
10.54,-62.11,0.3,113.493975903614
10.55,-62.11,0.3,114.21686746988
10.56,-62.11,0.3,114.939759036145
10.58,-62.11,0.3,115.66265060241
10.55,-62.12,0.2,116.385542168675
10.56,-62.12,0.2,117.10843373494
10.58,-62.12,0.2,117.831325301205
10.56,-62.16,0.2,118.55421686747
10.56,-62.15,0.2,119.277108433735
10.55,-62.15,0.2,120
10.55,-62.16,0.2,120.722891566265
10.54,-62.16,0.2,121.44578313253
10.54,-62.15,0.2,122.168674698795
10.53,-62.15,0.2,122.89156626506
10.53,-62.16,0.2,123.614457831325
10.51,-62.16,0.2,124.33734939759
10.51,-62.15,0.2,125.060240963855
10.53,-62.12,0.2,125.78313253012
10.54,-62.12,0.2,126.506024096386
10.54,-62.13,0.2,127.228915662651
10.55,-62.13,0.2,127.951807228916
10.56,-62.13,0.2,128.674698795181
10.58,-62.16,0.2,129.397590361446
10.56,-62.17,0.2,130.120481927711
10.55,-62.17,0.2,130.843373493976
10.54,-62.17,0.2,131.566265060241
10.53,-62.17,0.2,132.289156626506
10.51,-62.17,0.2,133.012048192771
10.54,-62.19,0.2,133.734939759036
10.55,-62.19,0.2,134.457831325301
10.56,-62.19,0.2,135.180722891566
10.53,-62.19,0.2,135.903614457831
10.58,-62.19,0.2,136.626506024096
10.55,-62.2,0.2,137.349397590361
10.58,-62.2,0.2,138.072289156627
10.56,-62.21,0.2,138.795180722892
10.58,-62.21,0.2,139.518072289157
10.58,-62.22,0.2,140.240963855422
10.58,-62.24,0.2,140.963855421687
10.51,-62.21,0.2,141.686746987952
10.51,-62.2,0.2,142.409638554217
10.51,-62.19,0.2,143.132530120482
10.5,-62.19,0.2,143.855421686747
10.5,-62.2,0.2,144.578313253012
10.53,-62.2,0.2,145.301204819277
10.53,-62.21,0.2,146.024096385542
10.53,-62.22,0.2,146.746987951807
10.54,-62.22,0.2,147.469879518072
10.54,-62.21,0.2,148.192771084337
10.54,-62.2,0.2,148.915662650602
10.55,-62.21,0.2,149.638554216867
10.55,-62.22,0.2,150.361445783133
10.56,-62.22,0.2,151.084337349398
10.58,-62.25,0.2,151.807228915663
10.55,-62.24,0.2,152.530120481928
10.54,-62.24,0.2,153.253012048193
10.51,-62.24,0.2,153.975903614458
10.49,-62.22,0.2,154.698795180723
10.49,-62.21,0.2,155.421686746988
10.5,-62.21,0.2,156.144578313253
10.5,-62.22,0.2,156.867469879518
10.51,-62.22,0.2,157.590361445783
10.53,-62.24,0.2,158.313253012048
10.53,-62.25,0.2,159.036144578313
10.51,-62.25,0.2,159.759036144578
10.5,-62.24,0.2,160.481927710843
10.53,-62.26,0.2,161.204819277108
10.51,-62.27,0.2,161.927710843373
10.51,-62.26,0.2,162.650602409639
10.5,-62.25,0.2,163.373493975904
10.5,-62.26,0.2,164.096385542169
10.5,-62.27,0.2,164.819277108434
10.49,-62.26,0.2,165.542168674699
10.49,-62.25,0.2,166.265060240964
10.49,-62.24,0.2,166.987951807229
10.47,-62.24,0.2,167.710843373494
10.47,-62.22,0.2,168.433734939759
10.49,-62.29,0.2,169.156626506024
10.5,-62.29,0.2,169.879518072289
10.5,-62.3,0.4,170.602409638554
10.51,-62.31,0.4,171.325301204819
10.51,-62.3,0.4,172.048192771084
10.51,-62.29,0.2,172.771084337349
10.49,-62.27,0.2,173.493975903614
10.47,-62.26,0.2,174.21686746988
10.47,-62.25,0.2,174.939759036145
10.47,-62.27,0.2,175.66265060241
10.45,-62.34,0.4,176.385542168675
10.46,-62.34,0.4,177.10843373494
10.47,-62.34,0.4,177.831325301205
10.47,-62.33,0.4,178.55421686747
10.46,-62.33,0.4,179.277108433735
10.46,-62.31,0.4,180
10.46,-62.3,0.4,160
10.47,-62.3,0.4,160.469798657718
10.47,-62.29,0.2,160.939597315436
10.47,-62.31,0.4,161.409395973154
10.49,-62.31,0.4,161.879194630872
10.49,-62.3,0.4,162.348993288591
10.5,-62.31,0.4,162.818791946309
10.49,-62.33,0.4,163.288590604027
10.49,-62.34,0.4,163.758389261745
10.5,-62.34,0.4,164.228187919463
10.5,-62.33,0.4,164.697986577181
10.51,-62.33,0.4,165.167785234899
10.51,-62.34,0.4,165.637583892617
10.45,-62.35,0.4,166.107382550336
10.46,-62.35,0.4,166.577181208054
10.47,-62.35,0.4,167.046979865772
10.49,-62.35,0.4,167.51677852349
10.5,-62.35,0.4,167.986577181208
10.51,-62.35,0.4,168.456375838926
